5.28939 12.7086
5.28944 12.62
5.28949 12.5425
5.28954 12.4747
5.29014 12.4154
5.29018 12.3635
5.30112 12.318
5.30116 12.2783
5.30121 12.2435
5.30126 12.2131
5.30131 12.1864
5.30136 12.1631
5.3014 12.1427
5.30145 12.1249
5.3015 12.1093
5.30155 12.0956
5.3016 12.0837
5.30225 12.1982
5.30229 12.1734
5.31315 13.5267
5.3132 13.3359
5.31325 13.1689
5.3133 13.0228
5.31335 12.8949
5.31339 12.7831
5.31344 12.6852
5.31349 12.5995
5.31354 12.5246
5.31359 12.459
5.31363 12.4016
5.31368 12.3514
5.31431 12.3075
5.31436 12.2691
5.32522 12.2354
5.32526 12.206
5.32531 12.1803
5.32536 12.1577
5.32541 12.138
5.32546 12.1208
5.3255 12.1057
5.32555 12.0925
5.3256 12.0809
5.32565 12.0708
5.3257 12.0619
5.32574 12.0542
5.32637 12.1724
5.32642 12.1509
5.33725 13.507
5.3373 13.3186
5.33735 13.1538
5.3374 13.0096
5.33744 12.8834
5.33749 12.773
5.33754 12.6763
5.33759 12.5918
5.33764 12.5178
5.33769 12.4531
5.33773 12.3965
5.33778 12.3469
5.33843 12.4285
5.33848 12.375
5.33853 12.3281
5.34931 12.2871
5.34936 12.2512
5.34941 12.2198
5.34946 12.1923
5.34951 12.1683
5.34955 12.1472
5.3496 12.1288
5.34965 12.1127
5.3497 12.0986
5.34975 12.0863
5.34979 12.0755
5.34984 12.0661
5.35049 12.0578
5.35054 12.0506
5.35059 12.0443
5.36135 13.4137
5.3614 13.237
5.36145 13.0824
5.3615 12.9471
5.36154 12.8287
5.36159 12.7251
5.36164 12.6345
5.36169 12.5552
5.36174 12.4858
5.36178 12.425
5.36183 12.3719
5.36188 12.3254
5.36253 12.4097
5.36258 12.3585
5.36263 12.3137
5.36267 12.2745
5.37341 12.2402
5.37346 12.2102
5.37351 12.1839
5.37356 12.1609
5.3736 12.1408
5.37365 12.1232
5.3737 12.1078
5.37375 12.0943
5.3738 12.0825
5.37385 12.0722
5.37389 12.0632
5.37394 12.0553
5.37461 12.0484
5.37466 12.0423
5.37471 12.037
5.37476 12.0324
5.38545 13.4034
5.3855 13.2279
5.38555 13.0744
5.38559 12.9401
5.38564 12.8226
5.38569 12.7198
5.38574 12.6298
5.38579 12.5511
5.38583 12.4822
5.38588 12.4219
5.38593 12.3692
5.38598 12.323
5.38668 12.4077
5.38672 12.3567
5.38677 12.3121
5.38682 12.2731
5.39749 13.614
5.39754 13.4122
5.39758 13.2357
5.39763 13.0812
5.39768 12.9461
5.39773 12.8278
5.39778 12.7243
5.39782 12.6338
5.39787 12.5546
5.39792 12.4852
5.39797 12.4246
5.39802 12.4965
5.39806 12.5595
5.39876 12.4895
5.39881 12.4283
5.39886 12.3748
5.39891 12.3279
5.40955 12.2869
5.4096 12.2511
5.40964 12.2197
5.40969 12.1922
5.40974 12.1682
5.40979 12.1472
5.40984 12.1288
5.40989 12.1127
5.40993 12.0986
5.40998 12.0863
5.41003 12.2005
5.41008 12.3004
5.41013 12.2629
5.41087 12.23
5.41092 12.2013
5.41097 12.1761
5.41101 12.2791
5.42159 13.6192
5.42163 13.4168
5.42168 13.2397
5.42173 13.0847
5.42178 12.9491
5.42183 12.8305
5.42187 12.7267
5.42192 12.6359
5.42197 12.5564
5.42202 12.6118
5.42207 12.6603
5.42211 12.5778
5.42216 12.5056
5.42221 12.4424
5.42296 12.3871
5.423 12.4637
5.42305 12.5307
5.4231 12.4644
5.43365 12.4063
5.4337 12.3555
5.43374 12.3111
5.43379 12.2722
5.43384 12.2382
5.43389 12.2084
5.43394 12.1824
5.43398 12.1596
5.43403 12.2646
5.43408 12.3565
5.43413 12.312
5.43418 12.273
5.43422 12.2389
5.43427 12.209
5.43507 12.3079
5.43511 12.3944
5.43516 12.3451
5.43521 12.302
5.44568 13.5142
5.44573 13.3249
5.44578 13.1593
5.44583 13.0144
5.44588 12.8876
5.44593 12.7767
5.44597 12.6796
5.44602 12.7196
5.44607 12.7547
5.44612 12.6603
5.44617 12.5778
5.44621 12.5056
5.44626 12.4424
5.44631 12.3871
5.44636 12.3387
5.44715 12.2964
5.4472 12.2593
5.44725 12.2269
5.44729 12.1985
5.45775 12.1737
5.45779 12.152
5.45784 12.133
5.45789 12.1164
5.45794 12.1018
5.45799 12.0891
5.45803 12.203
5.45808 12.3026
5.45813 12.2648
5.45818 12.2317
5.45823 12.2027
5.45827 12.1774
5.45832 12.1552
5.45837 12.1358
5.45842 12.1188
5.45926 12.229
5.45931 12.2003
5.45936 12.1753
5.4594 12.1534
5.46978 13.3842
5.46983 13.2112
5.46988 13.0598
5.46993 12.9273
5.46998 12.8114
5.47002 12.835
5.47007 12.8556
5.47012 12.7487
5.47017 12.6551
5.47022 12.5732
5.47026 12.5015
5.47031 12.4388
5.47036 12.384
5.47041 12.336
5.47046 12.294
5.4705 12.2572
5.47135 12.2251
5.47139 12.1969
5.47144 12.1723
5.47149 12.1508
5.48184 12.1319
5.48189 12.1154
5.48194 12.101
5.48199 12.0884
5.48204 12.2023
5.48209 12.177
5.48213 12.1549
5.48218 12.1356
5.48223 12.1186
5.48228 12.1038
5.48233 12.0908
5.48237 12.0795
5.48242 12.0695
5.48247 12.0608
5.48252 12.0532
5.48257 12.0466
5.48346 12.1658
5.4835 12.145
5.48355 12.1269
5.4836 12.111
5.49388 13.3472
5.49393 13.1788
5.49398 13.0314
5.49403 13.0275
5.49407 13.0241
5.49412 12.896
5.49417 12.784
5.49422 12.686
5.49427 12.6003
5.49431 12.5252
5.49436 12.4596
5.49441 12.4021
5.49446 12.3519
5.49451 12.3079
5.49456 12.2694
5.4946 12.2357
5.49465 12.2063
5.49554 12.1805
5.49559 12.1579
5.49564 12.1382
5.49568 12.1209
5.50594 12.1058
5.50599 12.0926
5.50604 12.206
5.50609 12.1802
5.50614 12.1577
5.50618 12.138
5.50623 12.1207
5.50628 12.1057
5.50633 12.0924
5.50638 12.0809
5.50642 12.0708
5.50647 12.0619
5.50652 12.0542
5.50657 12.0474
5.50662 12.0415
5.50666 12.0363
5.50671 12.0318
5.50765 12.1528
5.5077 12.1337
5.50775 12.117
5.50779 12.1024
5.51798 13.3396
5.51803 13.2971
5.51808 13.26
5.51813 13.1025
5.51817 12.9647
5.51822 12.8441
5.51827 12.7386
5.51832 12.6463
5.51837 12.5655
5.51841 12.4948
5.51846 12.4329
5.51851 12.3788
5.51856 12.3315
5.51861 12.29
5.51865 12.2538
5.5187 12.2221
5.51875 12.1943
5.5188 12.17
5.51974 12.1488
5.51978 12.1302
5.51983 12.1139
5.51988 12.0997
5.53004 12.2122
5.53009 12.1857
5.53014 12.1625
5.53019 12.1422
5.53023 12.1244
5.53028 12.1088
5.53033 12.0952
5.53038 12.0833
5.53043 12.0729
5.53047 12.0638
5.53052 12.0558
5.53057 12.0488
5.53062 12.0427
5.53067 12.0374
5.53072 12.0327
5.53076 12.0286
5.53081 12.0251
5.53086 12.0219
5.53184 12.1442
5.53189 12.1262
5.53194 12.1104
5.53199 12.0966
5.54208 13.4595
5.54213 13.2771
5.54218 13.1174
5.54222 12.9778
5.54227 12.8555
5.54232 12.7486
5.54237 12.655
5.54242 12.5731
5.54246 12.5015
5.54251 12.4388
5.54256 12.384
5.54261 12.336
5.54266 12.294
5.5427 12.2572
5.54275 12.2251
5.5428 12.1969
5.54285 12.1723
5.5429 12.1508
5.54294 12.1319
5.54393 12.1154
5.54398 12.101
5.54403 12.2134
5.54407 12.3117
5.55414 12.2727
5.55419 12.2387
5.55424 12.2088
5.55429 12.1827
5.55433 12.1599
5.55438 12.1399
5.55443 12.1224
5.55448 12.1071
5.55453 12.0937
5.55457 12.082
5.55462 12.0717
5.55467 12.0628
5.55472 12.0549
5.55477 12.0481
5.55481 12.0421
5.55486 12.0368
5.55491 12.0322
5.55496 12.0282
5.55501 12.1497
5.55604 12.3809
5.55609 12.4583
5.55614 12.526
5.55618 12.4603
5.56618 13.6527
5.56623 13.4462
5.56627 13.2654
5.56632 13.1072
5.56637 12.9688
5.56642 12.8477
5.56647 12.7417
5.56651 12.649
5.56656 12.5679
5.56661 12.4969
5.56666 12.4348
5.56671 12.3804
5.56676 12.3329
5.5668 12.2913
5.56685 12.2549
5.5669 12.223
5.56695 12.1951
5.567 12.1707
5.56704 12.2744
5.56709 12.2401
5.56813 12.2101
5.56817 12.1838
5.56822 12.1608
5.56827 12.1407
5.57824 12.1231
5.57829 12.1078
5.57834 12.0943
5.57838 12.0825
5.57843 12.0722
5.57848 12.0632
5.57853 12.0553
5.57858 12.0484
5.57862 12.0423
5.57867 12.037
5.57872 12.0324
5.57877 12.0283
5.57882 12.0248
5.57886 12.0217
5.57891 12.019
5.57896 12.0166
5.57901 12.1395
5.57906 12.2471
5.5791 12.3412
5.57915 12.2986
5.58023 12.3862
5.58028 12.338
5.58033 12.2957
5.58038 12.2587
5.59028 13.4764
5.59033 13.2919
5.59037 13.1304
5.59042 12.9891
5.59047 12.8654
5.59052 12.7573
5.59057 12.6626
5.59061 12.5798
5.59066 12.5073
5.59071 12.4439
5.59076 12.3884
5.59081 12.3399
5.59085 12.2974
5.5909 12.2602
5.59095 12.2277
5.591 12.1992
5.59105 12.2993
5.59109 12.2619
5.59114 12.2292
5.59119 12.2005
5.59124 12.1754
5.59232 12.1535
5.59237 12.1343
5.59242 12.1175
5.59246 12.1028
5.60234 12.09
5.60239 12.0787
5.60243 12.0689
5.60248 12.0603
5.60253 12.0527
5.60258 12.0462
5.60263 12.0404
5.60267 12.0353
5.60272 12.0309
5.60277 12.0271
5.60282 12.0237
5.60287 12.0207
5.60292 12.0181
5.60296 12.0159
5.60301 12.1389
5.60306 12.2465
5.60311 12.2157
5.60316 12.1887
5.6032 12.1651
5.60325 12.1445
5.6033 12.1264
5.60443 12.2356
5.60448 12.2062
5.60453 12.1804
5.60457 12.1579
5.61438 13.3881
5.61442 13.2146
5.61447 13.0628
5.61452 12.9299
5.61457 12.8137
5.61462 12.712
5.61466 12.623
5.61471 12.5451
5.61476 12.477
5.61481 12.4173
5.61486 12.3652
5.6149 12.3195
5.61495 12.2796
5.615 12.3696
5.61505 12.4484
5.6151 12.3924
5.61514 12.3433
5.61519 12.3004
5.61524 12.2629
5.61529 12.23
5.61534 12.2013
5.61539 12.1761
5.61651 12.1541
5.61656 12.1348
5.61661 12.118
5.61666 12.1032
5.62644 12.0903
5.62649 12.079
5.62653 12.0692
5.62658 12.0605
5.62663 12.0529
5.62668 12.0463
5.62673 12.0405
5.62677 12.0355
5.62682 12.031
5.62687 12.0272
5.62692 12.0238
5.62697 12.0208
5.62701 12.1432
5.62706 12.1253
5.62711 12.1096
5.62716 12.0959
5.62721 12.0839
5.62725 12.0734
5.6273 12.0643
5.62735 12.0562
5.6274 12.0492
5.62745 12.043
5.62862 12.1627
5.62867 12.1423
5.62872 12.1245
5.62877 12.109
5.63847 13.3454
5.63852 13.1772
5.63857 13.03
5.63862 12.9013
5.63867 12.7886
5.63871 12.69
5.63876 12.6038
5.63881 12.5283
5.63886 12.4623
5.63891 12.4045
5.63896 12.3539
5.639 12.4347
5.63905 12.5053
5.6391 12.4422
5.63915 12.3869
5.6392 12.3385
5.63924 12.2962
5.63929 12.2592
5.63934 12.2268
5.63939 12.1984
5.63944 12.1736
5.63948 12.1519
5.63953 12.1329
5.64071 12.1163
5.64076 12.1018
5.64081 12.0891
5.64085 12.0779
5.65054 12.0682
5.65058 12.0597
5.65063 12.0522
5.65068 12.0457
5.65073 12.04
5.65078 12.035
5.65082 12.0306
5.65087 12.0268
5.65092 12.0234
5.65097 12.0205
5.65102 12.1429
5.65106 12.1251
5.65111 12.1094
5.65116 12.0958
5.65121 12.0838
5.65126 12.0733
5.6513 12.0641
5.65135 12.0561
5.6514 12.0491
5.65145 12.043
5.6515 12.0376
5.65155 12.0329
5.65159 12.0288
5.65282 12.1502
5.65287 12.1314
5.65292 12.115
5.65296 12.1006
5.66257 13.338
5.66262 13.1708
5.66267 13.0244
5.66272 12.8964
5.66277 12.7843
5.66281 12.6863
5.66286 12.6005
5.66291 12.5254
5.66296 12.4598
5.66301 12.5273
5.66305 12.5864
5.6631 12.5131
5.66315 12.4489
5.6632 12.3928
5.66325 12.3437
5.66329 12.3008
5.66334 12.2632
5.66339 12.2303
5.66344 12.2015
5.66349 12.1763
5.66353 12.1543
5.66358 12.135
5.66363 12.1181
5.66368 12.1033
5.6649 12.0904
5.66495 12.0791
5.665 12.1942
5.66505 12.295
5.67463 12.2581
5.67468 12.2258
5.67473 12.1976
5.67478 12.1729
5.67483 12.1513
5.67487 12.1324
5.67492 12.1158
5.67497 12.1013
5.67502 12.2137
5.67507 12.187
5.67512 12.1636
5.67516 12.1431
5.67521 12.1253
5.67526 12.1096
5.67531 12.0959
5.67536 12.0839
5.6754 12.0734
5.67545 12.0642
5.6755 12.0562
5.67555 12.0492
5.6756 12.043
5.67564 12.0377
5.67569 12.0329
5.67574 12.0288
5.67701 12.2752
5.67706 12.3658
5.67711 12.4451
5.67716 12.3895
5.68667 13.4658
5.68672 13.2826
5.68677 13.1222
5.68682 12.982
5.68686 12.8592
5.68691 12.7518
5.68696 12.6578
5.68701 12.7006
5.68706 12.738
5.6871 12.6458
5.68715 12.565
5.6872 12.4944
5.68725 12.4326
5.6873 12.3785
5.68734 12.3312
5.68739 12.2898
5.68744 12.2536
5.68749 12.2219
5.68754 12.1942
5.68759 12.1699
5.68763 12.1486
5.68768 12.1301
5.68773 12.1138
5.68778 12.0996
5.68783 12.0871
5.6891 12.0762
5.68915 12.0667
5.6892 12.0584
5.68924 12.0511
5.69873 12.0447
5.69878 12.0391
5.69883 12.0342
5.69888 12.0299
5.69893 12.0262
5.69897 12.0229
5.69902 12.1451
5.69907 12.2519
5.69912 12.2204
5.69917 12.1929
5.69921 12.1688
5.69926 12.1477
5.69931 12.1292
5.69936 12.1131
5.69941 12.0989
5.69945 12.0866
5.6995 12.0757
5.69955 12.0663
5.6996 12.058
5.69965 12.0507
5.69969 12.0444
5.69974 12.0388
5.69979 12.034
5.69984 12.0297
5.69989 12.026
5.70121 12.2728
5.70126 12.2387
5.7013 12.2088
5.70135 12.1827
5.71077 13.2849
5.71082 13.1243
5.71087 12.9837
5.71091 12.8608
5.71096 12.7532
5.71101 12.784
5.71106 12.811
5.71111 12.7096
5.71116 12.6209
5.7112 12.5433
5.71125 12.4754
5.7113 12.416
5.71135 12.364
5.7114 12.3185
5.71144 12.2787
5.71149 12.2438
5.71154 12.2134
5.71159 12.1867
5.71164 12.1634
5.71168 12.1429
5.71173 12.1251
5.71178 12.1094
5.71183 12.0958
5.71188 12.0838
5.71192 12.0733
5.71197 12.0641
5.71334 12.0561
5.71339 12.0491
5.71344 12.043
5.71349 12.0376
5.72281 13.1579
5.72286 13.0132
5.7229 12.8865
5.72295 12.7757
5.723 12.8037
5.72305 12.8283
5.7231 12.7247
5.72314 12.6341
5.72319 12.5549
5.72324 12.4855
5.72329 12.4248
5.72334 12.3717
5.72338 12.3253
5.72343 12.2846
5.72348 12.249
5.72353 12.2179
5.72358 12.1907
5.72363 12.1668
5.72367 12.146
5.72372 12.1277
5.72377 12.1118
5.72382 12.0978
5.72387 12.0856
5.72391 12.0749
5.72396 12.0655
5.72401 12.1823
5.72406 12.2845
5.72543 12.249
5.72548 12.2178
5.72552 12.1906
5.72557 12.1668
5.73487 12.1459
5.73492 12.1277
5.73497 12.1117
5.73501 12.2228
5.73506 12.1949
5.73511 12.1706
5.73516 12.1492
5.73521 12.1306
5.73525 12.1143
5.7353 12.1
5.73535 12.0875
5.7354 12.0765
5.73545 12.067
5.73549 12.0586
5.73554 12.0513
5.73559 12.0449
5.73564 12.0393
5.73569 12.0343
5.73573 12.0301
5.73578 12.0263
5.73583 12.023
5.73588 12.0201
5.73593 12.0176
5.73597 12.0154
5.73602 12.1385
5.73607 12.2462
5.73612 12.2154
5.73754 12.3135
5.73759 12.2743
5.73763 12.24
5.73768 12.21
5.74691 13.3088
5.74695 13.1452
5.747 13.127
5.74705 13.1111
5.7471 12.9722
5.74715 12.8507
5.7472 12.7444
5.74724 12.6513
5.74729 12.5699
5.74734 12.4987
5.74739 12.4363
5.74744 12.3818
5.74748 12.3341
5.74753 12.2923
5.74758 12.2558
5.74763 12.2238
5.74768 12.1958
5.74772 12.1713
5.74777 12.1499
5.74782 12.1312
5.74787 12.1148
5.74792 12.1004
5.74796 12.0879
5.74801 12.2019
5.74806 12.3017
5.74811 12.264
5.74816 12.231
5.7482 12.2021
5.74962 12.1768
5.74967 12.1547
5.74972 12.1354
5.74977 12.1185
5.75897 12.1037
5.75902 12.2157
5.75906 12.1887
5.75911 12.1651
5.75916 12.1445
5.75921 12.1264
5.75926 12.1106
5.7593 12.0968
5.75935 12.0847
5.7594 12.0741
5.75945 12.0648
5.7595 12.0567
5.75954 12.0496
5.75959 12.0434
5.75964 12.038
5.75969 12.0333
5.75974 12.0291
5.75979 12.0255
5.75983 12.0223
5.75988 12.0195
5.75993 12.0171
5.75998 12.0149
5.76003 12.1381
5.76007 12.2458
5.76012 12.2151
5.76017 12.1882
5.76022 12.1647
5.76027 12.1441
5.76168 12.2511
5.76173 12.2197
5.76178 12.1922
5.76183 12.1682
5.76188 12.1472
5.77103 12.2538
5.77108 12.2221
5.77113 12.1943
5.77117 12.17
5.77122 12.1488
5.77127 12.1302
5.77132 12.1139
5.77137 12.0997
5.77141 12.0872
5.77146 12.0763
5.77151 12.0668
5.77156 12.0584
5.77161 12.0511
5.77165 12.0447
5.7717 12.0391
5.77175 12.0342
5.7718 12.03
5.77185 12.0262
5.77189 12.0229
5.77194 12.0201
5.77199 12.0176
5.77204 12.1404
5.77209 12.1228
5.77214 12.1075
5.77218 12.094
5.77223 12.0823
5.77228 12.072
5.77233 12.063
5.77379 12.1801
5.77384 12.1576
5.77389 12.1379
5.77394 12.1207
5.77399 12.1056
5.78307 13.3424
5.78311 13.1746
5.78316 13.0278
5.78321 12.8993
5.78326 12.7869
5.78331 12.6885
5.78336 12.6025
5.7834 12.5271
5.78345 12.4613
5.7835 12.4036
5.78355 12.3531
5.7836 12.309
5.78364 12.2704
5.78369 12.2366
5.78374 12.207
5.78379 12.1811
5.78384 12.1585
5.78388 12.1387
5.78393 12.1213
5.78398 12.1062
5.78403 12.2179
5.78408 12.3157
5.78412 12.2762
5.78417 12.2417
5.78422 12.2115
5.78427 12.185
5.78432 12.1619
5.78436 12.1417
5.78441 12.124
5.78588 12.1085
5.78593 12.0949
5.78597 12.083
5.78602 12.1977
5.78607 12.298
5.79513 12.2607
5.79518 12.2281
5.79522 12.1996
5.79527 12.1747
5.79532 12.1528
5.79537 12.1337
5.79542 12.117
5.79546 12.1024
5.79551 12.0896
5.79556 12.0784
5.79561 12.0686
5.79566 12.06
5.79571 12.0525
5.79575 12.0459
5.7958 12.0402
5.79585 12.0352
5.7959 12.0308
5.79595 12.0269
5.79599 12.0236
5.79604 12.1456
5.79609 12.2524
5.79614 12.2209
5.79619 12.1933
5.79623 12.1691
5.79628 12.148
5.79633 12.1295
5.79638 12.1133
5.79643 12.0991
5.79647 12.0867
5.79794 12.2009
5.79799 12.1758
5.79804 12.2788
5.79808 12.369
5.79813 12.3228
5.79818 12.2825
5.80719 12.2472
5.80724 12.2163
5.80729 12.1892
5.80733 12.1656
5.80738 12.1449
5.80743 12.1268
5.80748 12.1109
5.80753 12.0971
5.80757 12.0849
5.80762 12.0743
5.80767 12.065
5.80772 12.0569
5.80777 12.0498
5.80781 12.0436
5.80786 12.0381
5.80791 12.0334
5.80796 12.0292
5.80801 12.1505
5.80805 12.2567
5.8081 12.2246
5.80815 12.1965
5.8082 12.172
5.80825 12.1505
5.8083 12.1317
5.80834 12.1152
5.80839 12.1008
5.80844 12.0882
5.80849 12.0772
5.80854 12.0675
5.81007 12.3091
5.81012 12.3955
5.81017 12.471
5.81022 12.4121
5.81027 12.3606
5.81031 12.3155
5.81923 13.4011
5.81928 13.226
5.81932 13.0727
5.81937 12.9386
5.81942 12.8213
5.81947 12.7186
5.81952 12.6288
5.81956 12.5502
5.81961 12.4814
5.81966 12.4213
5.81971 12.3686
5.81976 12.3225
5.8198 12.2822
5.81985 12.2469
5.8199 12.2161
5.81995 12.1891
5.82 12.1654
5.82004 12.2697
5.82009 12.236
5.82014 12.2065
5.82019 12.1807
5.82024 12.1581
5.82028 12.1384
5.82033 12.1211
5.82038 12.1059
5.82043 12.0927
5.82048 12.0811
5.82052 12.071
5.82057 12.0621
5.82062 12.0543
5.82218 12.0475
5.82223 12.0416
5.82228 12.0364
5.82233 12.0318
5.82238 12.0279
5.82242 12.0244
5.83129 12.0213
5.83134 12.0187
5.83138 12.0163
5.83143 12.0143
5.83148 12.0125
5.83153 12.0109
5.83158 12.0096
5.83162 12.0084
5.83167 12.0073
5.83172 12.0064
5.83177 12.0056
5.83182 12.0049
5.83187 12.0043
5.83191 12.0038
5.83196 12.0033
5.83201 12.1279
5.83206 12.2369
5.83211 12.3323
5.83215 12.2907
5.8322 12.2544
5.83225 12.2226
5.8323 12.1948
5.83235 12.1704
5.83239 12.1491
5.83244 12.1305
5.83249 12.1142
5.83254 12.0999
5.83259 12.0874
5.83263 12.0765
5.83268 12.0669
5.83273 12.0586
5.83432 12.0512
5.83436 12.0448
5.83441 12.0392
5.83446 12.0343
5.83451 12.03
5.83456 12.0263
5.84335 12.023
5.8434 12.0201
5.84345 12.0176
5.84349 12.0154
5.84354 12.0135
5.84359 12.0118
5.84364 12.0103
5.84369 12.009
5.84373 12.0079
5.84378 12.0069
5.84383 12.006
5.84388 12.0053
5.84393 12.0046
5.84397 12.004
5.84402 12.1285
5.84407 12.1125
5.84412 12.0984
5.84417 12.0861
5.84421 12.0753
5.84426 12.0659
5.84431 12.0577
5.84436 12.0505
5.84441 12.0442
5.84446 12.0386
5.8445 12.0338
5.84455 12.0296
5.8446 12.0259
5.84465 12.0227
5.8447 12.0198
5.84474 12.0173
5.84479 12.0152
5.8464 12.2633
5.84645 12.2304
5.8465 12.2016
5.84655 12.1764
5.84659 12.1543
5.84664 12.135
5.85539 13.2432
5.85544 13.0878
5.85548 12.9518
5.85553 12.8328
5.85558 12.7287
5.85563 12.6376
5.85568 12.5579
5.85572 12.4882
5.85577 12.4272
5.85582 12.3738
5.85587 12.327
5.85592 12.2862
5.85596 12.2504
5.85601 12.3441
5.85606 12.4261
5.85611 12.3728
5.85616 12.3262
5.8562 12.2854
5.85625 12.2498
5.8563 12.2185
5.85635 12.1912
5.8564 12.1673
5.85644 12.1464
5.85649 12.1281
5.85654 12.1121
5.85659 12.0981
5.85664 12.0858
5.85668 12.0751
5.85673 12.0657
5.85678 12.0575
5.85683 12.0503
5.85688 12.044
5.85856 12.2885
5.85861 12.2524
5.85866 12.2209
5.8587 12.1933
5.85875 12.1691
5.8588 12.148
5.86742 13.2545
5.86747 13.0977
5.86752 12.9605
5.86757 12.8404
5.86762 12.7354
5.86766 12.6434
5.86771 12.563
5.86776 12.4926
5.86781 12.431
5.86786 12.3772
5.86791 12.33
5.86795 12.2888
5.868 12.3777
5.86805 12.4555
5.8681 12.3985
5.86815 12.3487
5.86819 12.3051
5.86824 12.267
5.86829 12.2336
5.86834 12.2044
5.86839 12.1789
5.86843 12.1565
5.86848 12.1369
5.86853 12.1198
5.86858 12.1048
5.86863 12.0917
5.86867 12.0803
5.86872 12.0702
5.86877 12.0615
5.86882 12.0538
5.86887 12.0471
5.86891 12.0412
5.86896 12.036
5.87067 12.0315
5.87072 12.0276
5.87076 12.0241
5.87081 12.0211
5.87086 12.0185
5.87091 12.0162
5.87949 12.0141
5.87953 12.0124
5.87958 12.0108
5.87963 12.0095
5.87968 12.0083
5.87973 12.0073
5.87977 12.0063
5.87982 12.0056
5.87987 12.0049
5.87992 12.0042
5.87997 12.0037
5.88001 12.1283
5.88006 12.2372
5.88011 12.2076
5.88016 12.1816
5.88021 12.1589
5.88025 12.1391
5.8803 12.1217
5.88035 12.1065
5.8804 12.0932
5.88045 12.0815
5.8805 12.0713
5.88054 12.0624
5.88059 12.0546
5.88064 12.0478
5.88069 12.0418
5.88074 12.0366
5.88078 12.032
5.88083 12.028
5.88088 12.0245
5.88093 12.0214
5.88098 12.0188
5.88102 12.1414
5.88107 12.2487
5.8828 12.2176
5.88285 12.1904
5.8829 12.1666
5.88295 12.1458
5.88299 12.1276
5.88304 12.2366
5.89155 12.2071
5.8916 12.1812
5.89164 12.1585
5.89169 12.1387
5.89174 12.1214
5.89179 12.1062
5.89184 12.0929
5.89188 12.0813
5.89193 12.0711
5.89198 12.0622
5.89203 12.1795
5.89208 12.157
5.89212 12.1374
5.89217 12.1202
5.89222 12.1052
5.89227 12.092
5.89232 12.0805
5.89236 12.0705
5.89241 12.0617
5.89246 12.054
5.89251 12.0472
5.89256 12.0413
5.8926 12.0361
5.89265 12.0316
5.8927 12.0277
5.89275 12.0242
5.8928 12.0212
5.89284 12.0185
5.89289 12.0162
5.89294 12.0142
5.89299 12.0124
